SalesID,DateKey,ProductKey,CustomerKey,StoreKey,SupplierKey,Quantity,UnitCost,UnitPrice,Discount,TotalAmount,CostPrice
7338,20240616,74,141,1,15,3,56.01,79.3,5,232.9,168.03
7339,20250111,8,418,3,10,4,498.19,661.05,10,2634.2,1992.76
7340,20240710,79,179,6,4,4,80.72,110.31,10,431.24,322.88
7341,20240907,70,315,6,8,6,21.58,29.92,0,179.52,129.48
7342,20250118,67,138,5,9,3,85.35,117.8,5,348.4,256.05
7343,20250308,37,454,8,10,2,424.81,550.77,5,1096.54,849.62
7344,20240605,42,343,8,12,3,312.61,369.33,10,1097.99,937.83
7345,20240909,6,213,2,10,1,360.5,534.72,5,529.72,360.5
7346,20250521,16,409,4,2,6,178.79,256.39,15,1523.34,1072.74
7347,20250122,99,69,5,11,8,155.36,213.43,5,1702.44,1242.88
7348,20250118,97,211,9,4,5,367.42,431.97,10,2149.85,1837.1
7349,20240604,23,112,4,15,9,232.73,259.48,0,2335.32,2094.57
7350,20240626,34,113,4,20,5,480.49,583.15,10,2905.75,2402.45
7351,20240813,90,69,9,17,6,311.4,395.76,0,2374.56,1868.4
7352,20250519,94,324,2,15,5,160.77,223.13,0,1115.65,803.85
7353,20240919,1,294,8,4,1,491.11,643.64,10,633.64,491.11
7354,20250217,26,379,7,13,3,295.43,429.16,5,1282.48,886.29
7355,20250331,28,255,10,3,9,28.01,34.13,10,297.17,252.09
7356,20241025,63,254,4,15,3,99.19,143.69,15,416.07,297.57
7357,20240627,65,491,6,13,5,393.94,576.92,15,2869.6,1969.7
7358,20250316,72,367,9,8,4,373.31,432.64,0,1730.56,1493.24
7359,20240913,34,447,7,7,5,480.49,673.68,10,3358.4,2402.45
7360,20240808,46,151,7,9,9,77.77,88.3,10,784.7,699.93
7361,20241017,49,26,8,15,3,475.12,575.37,10,1716.11,1425.36
7362,20250210,9,185,5,17,4,184.56,271.07,15,1069.28,738.24
7363,20241110,69,123,7,9,6,214.33,246.93,5,1476.58,1285.98
7364,20250416,14,300,7,15,3,330.48,412.61,5,1232.83,991.44
7365,20241031,93,71,2,16,7,42.41,53.0,10,361.0,296.87
7366,20241230,53,287,3,19,9,192.58,274.35,5,2464.15,1733.22
7367,20250507,97,47,2,18,9,367.42,515.04,5,4630.36,3306.78
7368,20250510,6,375,8,7,5,360.5,463.59,0,2317.95,1802.5
7369,20240611,33,365,8,8,8,335.55,432.63,15,3446.04,2684.4
7370,20241025,83,334,9,9,1,422.69,596.03,10,586.03,422.69
7371,20240806,40,493,10,3,1,309.23,403.41,15,388.41,309.23
7372,20241028,67,456,1,4,9,85.35,122.27,5,1095.43,768.15
7373,20240903,74,234,8,20,3,56.01,78.61,5,230.83,168.03
7374,20240725,88,115,4,12,5,237.06,277.12,15,1370.6,1185.3
7375,20250514,10,362,6,12,8,110.67,143.72,5,1144.76,885.36
7376,20240723,60,134,10,14,7,272.98,326.32,5,2279.24,1910.86
7377,20241218,81,66,9,7,6,392.82,447.12,10,2672.72,2356.92
7378,20240830,37,345,9,11,3,424.81,610.65,10,1821.95,1274.43
7379,20240805,47,326,4,17,9,442.11,600.74,0,5406.66,3978.99
7380,20250428,49,252,1,7,6,475.12,672.85,10,4027.1,2850.72
7381,20241215,92,94,6,5,9,143.8,211.23,0,1901.07,1294.2
7382,20240919,99,132,2,17,2,155.36,184.01,0,368.02,310.72
7383,20240720,69,422,8,3,5,214.33,246.43,10,1222.15,1071.65
7384,20250430,73,488,3,13,4,242.39,345.96,15,1368.84,969.56
7385,20250430,34,312,1,17,3,480.49,558.89,10,1666.67,1441.47
7386,20250515,9,436,1,15,9,184.56,210.73,15,1881.57,1661.04
7387,20240601,74,487,4,3,5,56.01,73.59,10,357.95,280.05
7388,20250523,47,184,9,6,3,442.11,570.68,10,1702.04,1326.33
7389,20240620,90,325,4,12,2,311.4,456.72,5,908.44,622.8
7390,20240721,89,409,5,12,6,169.41,209.67,10,1248.02,1016.46
7391,20240923,97,166,4,5,2,367.42,499.58,5,994.16,734.84
7392,20241130,73,360,8,7,7,242.39,344.59,10,2402.13,1696.73
7393,20240721,52,178,1,15,8,205.16,298.44,15,2372.52,1641.28
7394,20240908,17,108,5,2,9,177.81,248.27,15,2219.43,1600.29
7395,20240613,58,135,7,18,2,385.77,516.39,0,1032.78,771.54
7396,20240725,30,464,1,20,9,421.29,499.29,0,4493.61,3791.61
7397,20250405,79,390,1,3,1,80.72,106.87,5,101.87,80.72
7398,20241223,31,378,6,14,8,416.83,476.68,0,3813.44,3334.64
7399,20240609,35,399,10,19,7,154.41,200.52,5,1398.64,1080.87
7400,20250122,6,101,4,19,2,360.5,434.2,5,863.4,721.0
7401,20240914,35,55,7,17,5,154.41,206.99,5,1029.95,772.05
7402,20240730,58,263,9,8,3,385.77,564.05,10,1682.15,1157.31
7403,20250504,96,445,6,13,8,71.96,105.58,5,839.64,575.68
7404,20250305,43,445,7,5,5,485.44,596.44,15,2967.2,2427.2
7405,20240908,85,50,8,14,8,485.9,717.01,10,5726.08,3887.2
7406,20241122,65,138,3,8,1,393.94,441.51,15,426.51,393.94
7407,20250418,51,134,4,11,8,59.49,75.83,15,591.64,475.92
7408,20241002,84,466,7,8,4,400.42,596.65,15,2371.6,1601.68
7409,20241113,28,242,8,1,6,28.01,37.04,10,212.24,168.06
7410,20241203,90,415,7,17,6,311.4,436.02,0,2616.12,1868.4
7411,20240719,70,145,3,11,7,21.58,29.6,5,202.2,151.06
7412,20240605,31,41,4,7,3,416.83,573.15,15,1704.45,1250.49
7413,20240614,79,361,8,14,7,80.72,115.19,5,801.33,565.04
7414,20240807,63,106,10,16,3,99.19,137.64,10,402.92,297.57
7415,20250331,19,458,7,14,8,374.94,559.57,15,4461.56,2999.52
7416,20250430,65,19,1,10,2,393.94,573.87,10,1137.74,787.88
7417,20241227,53,100,2,4,5,192.58,260.83,0,1304.15,962.9
7418,20241221,89,192,5,9,2,169.41,214.42,10,418.84,338.82
7419,20241026,9,120,7,11,8,184.56,227.95,5,1818.6,1476.48
7420,20241202,91,425,6,20,4,100.61,140.68,5,557.72,402.44
7421,20240715,99,476,8,18,9,155.36,181.29,10,1621.61,1398.24
7422,20250104,4,337,5,18,9,269.02,375.9,15,3368.1,2421.18
7423,20240812,17,421,8,5,4,177.81,216.86,0,867.44,711.24
7424,20241018,10,312,8,8,8,110.67,132.43,15,1044.44,885.36
7425,20241030,41,366,4,16,9,184.7,264.74,0,2382.66,1662.3
7426,20250517,60,345,1,15,3,272.98,342.65,15,1012.95,818.94
7427,20250526,8,346,4,6,2,498.19,615.78,15,1216.56,996.38
7428,20241006,85,288,9,6,9,485.9,668.79,10,6009.11,4373.1
7429,20250326,3,170,1,16,7,432.19,484.96,5,3389.72,3025.33
7430,20250210,12,134,2,18,7,70.45,103.43,0,724.01,493.15
7431,20250522,6,280,5,9,8,360.5,538.02,10,4294.16,2884.0
7432,20241124,86,8,3,10,5,121.56,146.51,0,732.55,607.8
7433,20250209,97,346,6,8,2,367.42,488.71,0,977.42,734.84
7434,20240623,33,205,7,8,4,335.55,430.91,5,1718.64,1342.2
7435,20250420,68,84,7,12,3,421.87,538.83,10,1606.49,1265.61
7436,20241031,43,337,9,13,8,485.44,543.68,0,4349.44,3883.52
7437,20241029,75,109,7,20,2,386.75,540.56,15,1066.12,773.5
7438,20250408,59,167,8,8,7,240.95,291.32,10,2029.24,1686.65
7439,20250119,51,245,7,2,8,59.49,77.4,0,619.2,475.92
7440,20241209,55,122,10,16,7,181.41,201.84,15,1397.88,1269.87
7441,20241201,18,475,4,2,5,300.31,401.31,5,2001.55,1501.55
7442,20241021,82,212,3,11,1,54.6,79.57,15,64.57,54.6
7443,20240805,67,172,7,11,9,85.35,111.46,10,993.14,768.15
7444,20240528,38,46,10,2,4,183.58,217.98,0,871.92,734.32
7445,20250217,78,209,8,11,9,165.65,183.93,0,1655.37,1490.85
7446,20240604,99,237,2,5,9,155.36,198.91,15,1775.19,1398.24
7447,20240925,18,95,4,1,7,300.31,407.9,0,2855.3,2102.17
7448,20241224,61,192,4,17,5,449.49,586.09,15,2915.45,2247.45
7449,20240707,84,289,7,7,2,400.42,545.83,5,1086.66,800.84
7450,20241109,7,183,3,18,5,48.58,64.58,5,317.9,242.9
7451,20240708,61,389,4,6,2,449.49,615.08,10,1220.16,898.98
7452,20250407,35,438,5,1,3,154.41,221.53,10,654.59,463.23
7453,20250322,16,482,5,12,5,178.79,246.06,10,1220.3,893.95
7454,20241021,45,482,10,6,9,52.7,78.49,0,706.41,474.3
7455,20250211,56,51,4,1,3,86.75,121.83,10,355.49,260.25
7456,20241127,22,247,10,7,1,471.96,662.95,5,657.95,471.96
7457,20250201,53,96,6,14,7,192.58,246.8,10,1717.6,1348.06
7458,20240918,72,299,9,15,6,373.31,454.23,10,2715.38,2239.86
7459,20240728,30,334,7,1,2,421.29,566.59,0,1133.18,842.58
7460,20240613,17,214,8,2,8,177.81,200.93,10,1597.44,1422.48
7461,20250429,36,372,4,9,2,493.82,655.16,0,1310.32,987.64
7462,20241003,43,74,6,1,3,485.44,568.76,0,1706.28,1456.32
7463,20240927,81,313,9,7,3,392.82,481.42,5,1439.26,1178.46
7464,20240812,45,155,7,15,3,52.7,61.22,10,173.66,158.1
7465,20250430,56,37,4,9,5,86.75,129.83,15,634.15,433.75
7466,20250522,25,175,8,20,6,432.21,527.43,10,3154.58,2593.26
7467,20240605,79,413,8,13,1,80.72,120.15,0,120.15,80.72
7468,20241119,56,104,2,18,7,86.75,113.98,5,792.86,607.25
7469,20250325,67,413,4,17,4,85.35,126.71,5,501.84,341.4
7470,20240723,58,364,9,13,3,385.77,551.9,0,1655.7,1157.31
7471,20241129,7,390,10,14,1,48.58,64.94,10,54.94,48.58
7472,20240830,70,118,1,6,6,21.58,27.26,15,148.56,129.48
7473,20240626,49,90,6,17,4,475.12,647.98,10,2581.92,1900.48
7474,20250302,51,45,4,18,8,59.49,87.64,10,691.12,475.92
7475,20240731,9,276,4,6,6,184.56,255.84,10,1525.04,1107.36
7476,20250227,91,383,5,3,3,100.61,149.0,0,447.0,301.83
7477,20250419,90,250,2,6,2,311.4,465.12,15,915.24,622.8
7478,20250204,34,30,2,7,8,480.49,655.96,5,5242.68,3843.92
7479,20241011,33,67,9,20,8,335.55,459.45,10,3665.6,2684.4
7480,20250105,35,325,5,8,4,154.41,208.1,5,827.4,617.64
7481,20250326,62,63,3,1,9,238.75,339.49,0,3055.41,2148.75
7482,20250120,16,484,1,8,4,178.79,199.14,10,786.56,715.16
7483,20240803,63,209,9,16,6,99.19,135.81,15,799.86,595.14
7484,20240821,77,157,3,9,3,379.24,552.42,15,1642.26,1137.72
7485,20250505,94,347,2,20,1,160.77,228.5,0,228.5,160.77
7486,20250227,43,373,7,14,4,485.44,710.82,15,2828.28,1941.76
7487,20250406,49,318,2,2,2,475.12,595.72,15,1176.44,950.24
7488,20241206,74,314,3,18,1,56.01,65.38,0,65.38,56.01
7489,20250201,72,227,2,5,6,373.31,547.22,0,3283.32,2239.86
7490,20250208,62,99,2,7,4,238.75,313.5,5,1249.0,955.0
7491,20241013,51,297,3,16,3,59.49,75.64,5,221.92,178.47
7492,20250319,92,114,4,4,2,143.8,164.32,15,313.64,287.6
7493,20240726,42,115,3,4,3,312.61,391.37,0,1174.11,937.83
7494,20250131,6,459,4,2,1,360.5,527.79,10,517.79,360.5
7495,20241021,97,499,9,15,1,367.42,452.96,15,437.96,367.42
7496,20250423,73,309,7,1,2,242.39,325.09,5,645.18,484.78
7497,20241022,68,421,4,17,8,421.87,570.18,10,4551.44,3374.96
7498,20241005,22,272,1,2,7,471.96,603.74,10,4216.18,3303.72
7499,20240915,15,158,8,5,8,477.21,600.03,10,4790.24,3817.68
7500,20241118,16,281,5,19,8,178.79,238.43,0,1907.44,1430.32
7501,20250116,26,487,4,6,8,295.43,439.13,15,3498.04,2363.44
7502,20240830,60,170,1,18,2,272.98,404.62,10,799.24,545.96
7503,20241025,65,357,3,19,3,393.94,509.52,0,1528.56,1181.82
7504,20250105,5,405,3,6,7,324.09,462.17,0,3235.19,2268.63
7505,20250326,35,29,9,20,4,154.41,183.1,10,722.4,617.64
7506,20240703,32,391,2,1,3,69.8,89.95,0,269.85,209.4
7507,20240616,25,416,9,13,2,432.21,492.42,15,969.84,864.42
7508,20250126,77,318,1,13,3,379.24,477.28,0,1431.84,1137.72
7509,20250314,38,186,1,14,9,183.58,244.63,5,2196.67,1652.22
7510,20250322,53,355,3,5,1,192.58,231.25,10,221.25,192.58
7511,20240913,10,125,2,18,4,110.67,136.5,0,546.0,442.68
7512,20250215,2,118,5,16,3,353.44,501.83,10,1495.49,1060.32
7513,20250104,88,35,6,20,4,237.06,270.29,0,1081.16,948.24
7514,20240818,5,140,3,14,8,324.09,413.52,0,3308.16,2592.72
7515,20250505,64,370,2,13,5,482.28,663.06,15,3300.3,2411.4
7516,20250123,54,224,10,8,4,181.28,206.16,15,809.64,725.12
7517,20240601,39,487,1,13,2,315.64,360.79,10,711.58,631.28
7518,20250321,98,194,5,7,4,98.6,131.93,5,522.72,394.4
7519,20241031,40,366,10,6,4,309.23,414.11,0,1656.44,1236.92
7520,20250428,80,137,9,15,7,22.08,30.18,15,196.26,154.56
7521,20250517,23,157,1,15,8,232.73,262.09,10,2086.72,1861.84
7522,20250525,11,473,2,4,8,427.99,607.81,0,4862.48,3423.92
7523,20241201,56,429,8,7,6,86.75,117.26,15,688.56,520.5
7524,20250424,89,337,2,17,1,169.41,198.42,5,193.42,169.41
7525,20241124,89,35,9,13,8,169.41,207.56,0,1660.48,1355.28
7526,20250401,84,307,6,20,1,400.42,585.22,10,575.22,400.42
7527,20240610,30,400,6,16,3,421.29,514.91,10,1534.73,1263.87
7528,20250511,80,19,6,7,5,22.08,30.42,15,137.1,110.4
7529,20240614,45,431,9,2,1,52.7,59.67,5,54.67,52.7
7530,20240823,60,351,9,2,9,272.98,367.75,0,3309.75,2456.82
7531,20241017,92,178,8,10,2,143.8,177.43,5,349.86,287.6
7532,20241211,67,61,7,9,8,85.35,118.89,10,941.12,682.8
7533,20250321,59,136,3,10,3,240.95,267.26,10,791.78,722.85
7534,20250115,94,482,1,10,4,160.77,198.68,5,789.72,643.08
7535,20250330,3,367,3,5,4,432.19,525.86,0,2103.44,1728.76
7536,20250205,38,438,8,14,9,183.58,219.33,5,1968.97,1652.22
7537,20250207,43,372,8,7,4,485.44,668.75,5,2670.0,1941.76
7538,20250102,79,288,9,8,7,80.72,118.12,15,811.84,565.04
7539,20241218,39,493,8,17,8,315.64,460.96,10,3677.68,2525.12
7540,20250508,62,72,8,9,4,238.75,270.87,0,1083.48,955.0
7541,20250225,37,270,1,4,1,424.81,612.28,15,597.28,424.81
7542,20241125,35,150,6,7,9,154.41,201.4,10,1802.6,1389.69
7543,20250505,75,334,4,12,1,386.75,456.04,5,451.04,386.75
7544,20241225,65,410,4,16,2,393.94,536.95,0,1073.9,787.88
7545,20250110,44,141,3,13,3,113.01,168.63,10,495.89,339.03
7546,20240919,60,268,6,8,8,272.98,340.46,10,2713.68,2183.84
7547,20250315,50,418,3,14,7,91.43,131.33,15,904.31,640.01
7548,20250106,65,54,6,17,8,393.94,508.05,15,4049.4,3151.52
7549,20250214,54,430,3,18,4,181.28,231.21,10,914.84,725.12
7550,20250209,56,300,9,14,1,86.75,119.33,10,109.33,86.75
7551,20250416,94,388,7,7,6,160.77,205.0,15,1215.0,964.62
7552,20250228,61,4,8,9,4,449.49,502.24,15,1993.96,1797.96
7553,20250525,61,275,3,8,1,449.49,535.68,5,530.68,449.49
7554,20240830,83,196,6,7,8,422.69,601.68,15,4798.44,3381.52
7555,20250428,62,252,7,2,3,238.75,338.15,0,1014.45,716.25
7556,20250302,5,436,2,18,4,324.09,375.38,15,1486.52,1296.36
7557,20240723,46,6,9,6,8,77.77,104.55,10,826.4,622.16
7558,20240619,30,453,2,1,9,421.29,504.91,10,4534.19,3791.61
7559,20241202,27,391,3,19,3,354.42,403.72,5,1206.16,1063.26
7560,20241010,90,132,1,6,1,311.4,445.5,0,445.5,311.4
7561,20241102,7,278,1,18,5,48.58,69.45,5,342.25,242.9
7562,20240611,67,336,4,19,3,85.35,117.13,10,341.39,256.05
7563,20240615,10,49,10,17,8,110.67,160.91,15,1272.28,885.36
7564,20250513,35,369,9,2,4,154.41,197.73,5,785.92,617.64
7565,20250326,96,465,7,5,3,71.96,86.03,5,253.09,215.88
7566,20250311,35,306,2,3,9,154.41,171.26,15,1526.34,1389.69
7567,20241221,40,161,5,13,2,309.23,357.94,10,705.88,618.46
7568,20241025,44,345,9,3,9,113.01,138.35,15,1230.15,1017.09
7569,20241119,42,172,10,18,4,312.61,456.16,0,1824.64,1250.44
7570,20240830,69,118,2,3,4,214.33,286.75,15,1132.0,857.32
7571,20250212,74,318,8,2,3,56.01,71.24,5,208.72,168.03
7572,20250315,89,54,3,16,7,169.41,209.69,5,1462.83,1185.87
7573,20240828,90,207,5,17,9,311.4,434.98,10,3904.82,2802.6
7574,20250216,73,424,7,20,7,242.39,275.73,15,1915.11,1696.73
7575,20250502,30,50,1,11,1,421.29,585.48,15,570.48,421.29
7576,20250423,9,177,4,15,4,184.56,262.28,5,1044.12,738.24
7577,20240528,46,498,2,10,1,77.77,106.14,5,101.14,77.77
7578,20240901,86,190,7,16,7,121.56,144.02,5,1003.14,850.92
7579,20240707,95,326,1,19,4,343.29,467.86,0,1871.44,1373.16
7580,20241011,34,457,6,11,2,480.49,678.73,10,1347.46,960.98
7581,20250212,24,129,7,3,5,369.91,450.28,0,2251.4,1849.55
7582,20240626,98,246,8,13,2,98.6,116.4,15,217.8,197.2
7583,20240724,40,439,2,9,5,309.23,340.28,5,1696.4,1546.15
7584,20240909,13,146,4,7,6,72.07,106.21,10,627.26,432.42
7585,20241129,48,117,2,1,8,52.81,63.08,15,489.64,422.48
7586,20250219,62,401,10,4,5,238.75,341.73,0,1708.65,1193.75
7587,20240717,9,227,1,16,8,184.56,244.84,15,1943.72,1476.48
7588,20240607,47,382,3,2,7,442.11,568.65,0,3980.55,3094.77
7589,20240911,21,205,1,20,2,409.79,603.56,5,1202.12,819.58
7590,20240623,15,41,7,3,4,477.21,641.12,10,2554.48,1908.84
7591,20250416,81,500,5,8,7,392.82,502.53,10,3507.71,2749.74
7592,20250326,36,302,1,2,9,493.82,579.53,10,5205.77,4444.38
7593,20241003,43,425,9,6,3,485.44,723.21,15,2154.63,1456.32
7594,20240912,56,435,1,2,3,86.75,130.04,10,380.12,260.25
7595,20241226,79,40,6,7,3,80.72,107.97,0,323.91,242.16
7596,20250406,10,65,8,17,4,110.67,138.4,0,553.6,442.68
7597,20250101,38,499,2,8,8,183.58,238.44,0,1907.52,1468.64
7598,20241024,77,452,5,15,1,379.24,557.5,10,547.5,379.24
7599,20240712,50,485,4,20,7,91.43,114.95,5,799.65,640.01
7600,20250213,63,144,2,9,8,99.19,132.69,5,1056.52,793.52
7601,20250214,3,90,7,7,4,432.19,585.59,0,2342.36,1728.76
7602,20240708,17,431,8,19,9,177.81,205.85,5,1847.65,1600.29
7603,20241125,3,495,7,1,1,432.19,582.56,10,572.56,432.19
7604,20241106,94,412,6,11,8,160.77,187.39,10,1489.12,1286.16
7605,20250420,2,9,6,19,4,353.44,401.92,5,1602.68,1413.76
7606,20241008,72,96,9,15,8,373.31,450.83,10,3596.64,2986.48
7607,20241222,71,461,8,8,4,355.83,530.88,5,2118.52,1423.32
7608,20250115,58,225,8,9,2,385.77,542.49,0,1084.98,771.54
7609,20241123,21,33,7,10,5,409.79,580.21,0,2901.05,2048.95
7610,20240720,77,182,1,2,1,379.24,538.67,10,528.67,379.24
7611,20250409,90,222,5,6,9,311.4,397.7,5,3574.3,2802.6
7612,20250403,43,204,8,8,2,485.44,555.72,0,1111.44,970.88
7613,20240627,56,74,10,10,2,86.75,121.84,0,243.68,173.5
7614,20250122,36,240,10,1,9,493.82,597.23,5,5370.07,4444.38
7615,20250526,78,421,5,6,4,165.65,208.42,5,828.68,662.6
7616,20240915,13,120,8,7,3,72.07,96.15,15,273.45,216.21
7617,20240915,25,23,6,9,4,432.21,646.35,15,2570.4,1728.84
7618,20241226,75,147,10,12,9,386.75,546.21,5,4910.89,3480.75
7619,20241118,33,210,7,20,3,335.55,456.18,0,1368.54,1006.65
7620,20241124,11,66,3,13,9,427.99,635.19,0,5716.71,3851.91
7621,20241125,18,149,3,7,7,300.31,351.53,15,2445.71,2102.17
7622,20240617,53,276,8,7,6,192.58,274.07,5,1639.42,1155.48
7623,20240830,70,468,7,5,5,21.58,30.98,15,139.9,107.9
7624,20240915,54,253,9,11,8,181.28,254.39,0,2035.12,1450.24
7625,20240718,83,336,9,9,9,422.69,509.42,10,4574.78,3804.21
7626,20241013,95,118,7,5,3,343.29,382.23,15,1131.69,1029.87
7627,20240820,20,342,2,13,2,463.8,579.01,0,1158.02,927.6
7628,20241229,55,273,10,19,5,181.41,237.56,5,1182.8,907.05
7629,20250415,24,15,9,4,1,369.91,414.85,10,404.85,369.91
7630,20240825,43,356,5,1,6,485.44,542.64,15,3240.84,2912.64
7631,20240903,91,415,10,6,3,100.61,130.54,15,376.62,301.83
7632,20241010,62,74,7,1,7,238.75,311.74,0,2182.18,1671.25
7633,20240625,6,61,2,16,1,360.5,432.68,5,427.68,360.5
7634,20250517,2,60,2,7,6,353.44,398.05,15,2373.3,2120.64
7635,20250509,78,171,3,2,5,165.65,234.82,15,1159.1,828.25
7636,20250522,43,415,2,9,7,485.44,602.96,5,4215.72,3398.08
7637,20241225,42,258,10,15,5,312.61,349.61,10,1738.05,1563.05
7638,20250316,18,128,9,16,9,300.31,427.12,0,3844.08,2702.79
7639,20241227,86,422,8,18,4,121.56,166.77,15,652.08,486.24
7640,20241004,36,239,4,14,8,493.82,627.96,0,5023.68,3950.56
7641,20250118,82,384,10,14,3,54.6,62.31,15,171.93,163.8
7642,20240620,38,271,4,20,6,183.58,262.07,10,1562.42,1101.48
7643,20240531,7,273,6,6,5,48.58,72.51,5,357.55,242.9
7644,20241230,11,113,5,3,1,427.99,532.84,15,517.84,427.99
7645,20241018,65,210,4,19,2,393.94,571.58,15,1128.16,787.88
7646,20241108,59,385,2,7,1,240.95,304.15,15,289.15,240.95
7647,20250303,12,442,10,5,1,70.45,96.06,5,91.06,70.45
7648,20241213,3,126,8,9,8,432.19,533.65,5,4264.2,3457.52
7649,20241223,50,483,9,11,5,91.43,112.79,10,553.95,457.15
7650,20241015,73,162,1,6,7,242.39,278.01,5,1941.07,1696.73
7651,20250106,41,183,7,4,7,184.7,265.34,5,1852.38,1292.9
7652,20240820,27,317,7,3,7,354.42,519.17,0,3634.19,2480.94
7653,20241023,33,170,8,14,9,335.55,491.2,0,4420.8,3019.95
7654,20250228,68,319,5,5,1,421.87,489.87,15,474.87,421.87
7655,20240530,29,312,9,19,9,334.51,466.68,10,4190.12,3010.59
7656,20250506,61,424,7,19,3,449.49,552.2,5,1651.6,1348.47
7657,20250220,30,311,7,3,3,421.29,490.81,10,1462.43,1263.87
7658,20240917,75,138,2,18,4,386.75,450.55,0,1802.2,1547.0
7659,20240909,82,162,2,16,2,54.6,80.03,5,155.06,109.2
7660,20240705,4,101,6,6,7,269.02,365.12,15,2540.84,1883.14
7661,20241123,37,109,10,18,8,424.81,584.1,5,4667.8,3398.48
7662,20250328,71,68,5,14,4,355.83,519.79,0,2079.16,1423.32
7663,20250207,21,176,7,3,1,409.79,608.25,10,598.25,409.79
7664,20240805,88,218,1,12,4,237.06,287.88,10,1141.52,948.24
7665,20250509,2,66,8,4,1,353.44,448.49,10,438.49,353.44
7666,20240808,76,260,4,9,8,183.35,257.83,10,2052.64,1466.8
7667,20240715,32,260,1,20,1,69.8,102.58,15,87.58,69.8
7668,20250502,24,379,7,9,2,369.91,440.95,15,866.9,739.82
7669,20250214,16,50,5,9,7,178.79,226.32,10,1574.24,1251.53
7670,20241102,90,364,6,17,9,311.4,408.19,0,3673.71,2802.6
7671,20240609,42,269,7,18,7,312.61,388.56,0,2719.92,2188.27
7672,20250413,53,215,4,8,9,192.58,286.15,5,2570.35,1733.22
7673,20250409,69,498,9,18,3,214.33,263.48,10,780.44,642.99
7674,20250518,22,69,9,4,9,471.96,683.19,0,6148.71,4247.64
7675,20240912,75,158,1,11,3,386.75,473.69,10,1411.07,1160.25
7676,20241115,88,322,7,1,4,237.06,330.73,15,1307.92,948.24
7677,20250224,73,43,4,4,4,242.39,284.51,15,1123.04,969.56
7678,20250503,42,263,6,12,1,312.61,439.21,15,424.21,312.61
7679,20250124,13,250,8,5,7,72.07,105.15,5,731.05,504.49
7680,20250227,35,353,10,3,3,154.41,174.51,15,508.53,463.23
7681,20240806,37,253,6,11,9,424.81,552.41,10,4961.69,3823.29
7682,20241115,52,420,7,3,5,205.16,235.53,5,1172.65,1025.8
7683,20241125,92,163,9,2,4,143.8,203.2,5,807.8,575.2
7684,20250118,66,400,3,13,5,56.62,65.18,5,320.9,283.1
7685,20250129,63,257,7,17,7,99.19,111.51,5,775.57,694.33
7686,20250219,68,393,3,15,6,421.87,609.37,5,3651.22,2531.22
7687,20250320,76,195,6,10,4,183.35,259.87,10,1029.48,733.4
7688,20241009,32,427,2,3,5,69.8,90.03,5,445.15,349.0
7689,20240930,65,369,6,10,9,393.94,495.71,10,4451.39,3545.46
7690,20250516,25,202,3,13,7,432.21,476.84,0,3337.88,3025.47
7691,20240604,61,173,5,16,4,449.49,549.34,10,2187.36,1797.96
7692,20250224,53,491,5,12,4,192.58,262.6,10,1040.4,770.32
7693,20250427,6,283,6,18,7,360.5,455.23,5,3181.61,2523.5
7694,20241003,39,1,4,15,8,315.64,412.37,5,3293.96,2525.12
7695,20250412,25,53,9,11,7,432.21,646.19,10,4513.33,3025.47
7696,20250212,82,459,3,6,5,54.6,74.95,5,369.75,273.0
7697,20250401,4,264,9,4,6,269.02,303.31,0,1819.86,1614.12
7698,20240706,10,76,9,20,7,110.67,154.63,0,1082.41,774.69
7699,20240930,11,168,5,8,3,427.99,504.63,15,1498.89,1283.97
7700,20240803,39,201,9,17,8,315.64,457.83,5,3657.64,2525.12
7701,20250331,38,19,2,14,7,183.58,207.7,15,1438.9,1285.06
7702,20250102,42,397,4,2,2,312.61,399.98,10,789.96,625.22
7703,20241226,98,158,6,11,6,98.6,125.78,10,744.68,591.6
7704,20250117,91,443,9,4,4,100.61,141.08,0,564.32,402.44
7705,20240915,22,234,4,4,6,471.96,639.78,10,3828.68,2831.76
7706,20241219,5,247,6,2,9,324.09,472.95,15,4241.55,2916.81
7707,20241212,92,493,7,18,9,143.8,167.62,15,1493.58,1294.2
7708,20250329,73,329,10,8,9,242.39,294.55,15,2635.95,2181.51
7709,20250303,92,17,7,3,1,143.8,171.28,5,166.28,143.8
7710,20250524,7,140,2,20,8,48.58,72.13,10,567.04,388.64
7711,20241228,27,219,9,17,5,354.42,495.31,10,2466.55,1772.1
7712,20240620,49,21,5,16,5,475.12,667.6,5,3333.0,2375.6
7713,20250106,4,3,4,4,3,269.02,378.45,15,1120.35,807.06
7714,20241122,75,496,3,4,3,386.75,482.42,5,1442.26,1160.25
7715,20240731,50,225,10,15,8,91.43,104.89,5,834.12,731.44
7716,20241114,41,104,2,20,4,184.7,256.42,5,1020.68,738.8
7717,20250418,95,404,2,16,9,343.29,477.63,5,4293.67,3089.61
7718,20241116,90,42,10,18,5,311.4,384.23,15,1906.15,1557.0
7719,20240922,50,274,10,12,3,91.43,104.11,0,312.33,274.29
7720,20240611,5,458,1,7,1,324.09,460.29,0,460.29,324.09
7721,20240619,88,451,9,3,1,237.06,300.66,0,300.66,237.06
7722,20250225,3,382,8,3,8,432.19,483.66,5,3864.28,3457.52
